trip_id,route_id,vehicle_id,service_date,scheduled_start,status
T0001924,R004,V0019,2025-01-03,08:00:00,Completed
T0001925,R014,V0017,2025-01-03,08:00:00,Completed
T0001926,R012,V0049,2025-01-07,08:00:00,Completed
T0001927,R011,V0012,2025-01-04,08:00:00,Completed
T0001928,R014,V0004,2025-01-04,08:00:00,Completed
T0001929,R017,V0007,2025-01-03,08:00:00,Completed
T0001930,R004,V0006,2025-01-04,08:00:00,Completed
T0001931,R005,V0039,2025-01-02,08:00:00,Completed
T0001932,R014,V0021,2025-01-01,08:00:00,Completed
T0001933,R002,V0024,2025-01-01,08:00:00,Completed
T0001934,R010,V0035,2025-01-03,08:00:00,Completed
T0001935,R017,V0038,2025-01-02,08:00:00,Completed
T0001936,R008,V0031,2025-01-03,08:00:00,Completed
T0001937,R016,V0049,2025-01-06,08:00:00,Completed
T0001938,R010,V0018,2025-01-04,08:00:00,Completed
T0001939,R014,V0006,2025-01-01,08:00:00,Completed
T0001940,R011,V0035,2025-01-07,08:00:00,Completed
T0001941,R013,V0025,2025-01-07,08:00:00,Completed
T0001942,R015,V0023,2025-01-02,08:00:00,Completed
T0001943,R012,V0015,2025-01-02,08:00:00,Completed
T0001944,R017,V0021,2025-01-04,08:00:00,Completed
T0001945,R013,V0023,2025-01-05,08:00:00,Completed
T0001946,R014,V0029,2025-01-03,08:00:00,Completed
T0001947,R018,V0050,2025-01-05,08:00:00,Completed
T0001948,R002,V0007,2025-01-01,08:00:00,Completed
T0001949,R016,V0044,2025-01-04,08:00:00,Completed
T0001950,R008,V0017,2025-01-07,08:00:00,Completed
T0001951,R010,V0005,2025-01-07,08:00:00,Completed
T0001952,R015,V0034,2025-01-04,08:00:00,Completed
T0001953,R016,V0032,2025-01-01,08:00:00,Completed
T0001954,R016,V0003,2025-01-04,08:00:00,Completed
T0001955,R012,V0036,2025-01-02,08:00:00,Completed
T0001956,R004,V0048,2025-01-03,08:00:00,Completed
T0001957,R012,V0014,2025-01-05,08:00:00,Completed
T0001958,R017,V0043,2025-01-07,08:00:00,Completed
T0001959,R015,V0008,2025-01-05,08:00:00,Completed
T0001960,R012,V0012,2025-01-01,08:00:00,Completed
T0001961,R012,V0004,2025-01-07,08:00:00,Completed
T0001962,R018,V0039,2025-01-01,08:00:00,Completed
T0001963,R008,V0006,2025-01-06,08:00:00,Completed
T0001964,R016,V0006,2025-01-05,08:00:00,Completed
T0001965,R020,V0033,2025-01-04,08:00:00,Completed
T0001966,R006,V0002,2025-01-07,08:00:00,Completed
T0001967,R001,V0015,2025-01-06,08:00:00,Completed
T0001968,R019,V0048,2025-01-02,08:00:00,Completed
T0001969,R014,V0020,2025-01-01,08:00:00,Completed
T0001970,R013,V0003,2025-01-01,08:00:00,Completed
T0001971,R018,V0022,2025-01-04,08:00:00,Completed
T0001972,R020,V0049,2025-01-04,08:00:00,Completed
T0001973,R020,V0015,2025-01-02,08:00:00,Completed
T0001974,R009,V0036,2025-01-04,08:00:00,Completed
T0001975,R004,V0030,2025-01-02,08:00:00,Completed
T0001976,R005,V0002,2025-01-02,08:00:00,Completed
T0001977,R004,V0022,2025-01-04,08:00:00,Completed
T0001978,R004,V0043,2025-01-02,08:00:00,Completed
T0001979,R006,V0023,2025-01-04,08:00:00,Completed
T0001980,R014,V0022,2025-01-03,08:00:00,Completed
T0001981,R009,V0022,2025-01-02,08:00:00,Completed
T0001982,R012,V0021,2025-01-02,08:00:00,Completed
T0001983,R003,V0026,2025-01-07,08:00:00,Completed
T0001984,R018,V0036,2025-01-05,08:00:00,Completed
T0001985,R010,V0044,2025-01-04,08:00:00,Completed
T0001986,R019,V0015,2025-01-03,08:00:00,Completed
T0001987,R010,V0042,2025-01-06,08:00:00,Completed
T0001988,R016,V0043,2025-01-05,08:00:00,Completed
T0001989,R006,V0042,2025-01-05,08:00:00,Completed
T0001990,R004,V0042,2025-01-07,08:00:00,Completed
T0001991,R009,V0010,2025-01-05,08:00:00,Completed
T0001992,R008,V0003,2025-01-07,08:00:00,Completed
T0001993,R005,V0050,2025-01-07,08:00:00,Completed
T0001994,R009,V0039,2025-01-07,08:00:00,Completed
T0001995,R019,V0013,2025-01-02,08:00:00,Completed
T0001996,R004,V0047,2025-01-07,08:00:00,Completed
T0001997,R014,V0016,2025-01-04,08:00:00,Completed
T0001998,R005,V0050,2025-01-03,08:00:00,Completed
T0001999,R007,V0013,2025-01-06,08:00:00,Completed
T0002000,R002,V0008,2025-01-02,08:00:00,Completed
